id,comment_text,lang,toxic
76,"Merhaba, öncelikle şunu belirtmeliyim ki; translatewiki çevirilerinin Wikimedia projelerinde yayınlanması translatewiki nin elinde olan bir şey değildir. Yapılan çeviriler genellikle bir kaç hafta içerisinde Wikimedia git e gönderilir. Fakat buradan Mediawiki projelerine yüklenmesi, Vakıf yetkililerinin sorumluluğundadır. Bu nedenle en kısa 2 hafta en fazla ise 1 ila 1,5 ay içerisinde yapılan düzenlemeler Wikimedia projelerinde aktif hale gelir. Eğer bu süreye takılmak istemiyorsanız ve hizmetli, bürokrat ya da teknisyenlik yetkiniz var ise yerel Vikipedi de, Türkçe Vikipedi de Özel:Tümİletiler sayfasında görülebileceği gibi MediaWiki ad alanından gerekli değişikliği yapabilirsiniz. Ana mesajlar dışındaki tüm mesajlar, yeni dil dosyası geldiğinde bir bot tarafından otomatik olarak silinir. Kolay gelsin. İnceleme Elemanı (mesaj)  Ha bi de Değişiklik sayılarına göre vikipedistlerin siralamasi sayfasi yapabilir misiniz?→→     Mehk63      Mesaj ",tr,0
77,"Bueno primero quiero decir que en realidad me parece de alguna manera irrelevante el hecho de si este hermano es o no el nuevo presidente de las entidades corporativas, tambien quiero decir que me parece desatinada la acotación de que como no es miembro del cuerpo gobernante  no tiene autoridad en asuntos de doctrina , ciertamente el cuerpo gobernante,como Vocero del Esclavo Fiel, es el conducto que Jehová y su Hijo utilizan para hacer brillar la luz de la verdad revelada, mediante la guía de Su Santo Espíritu, pero la Autoridad que Jehová y Jesús le dan a estos hermanos va mas allá de solo la  autoridad en asuntos de doctrina , además se enfatiza el hecho de que el Hermano no afirma pertenecer a los ungidos, dicho echo no indica en si mismo que Jehová no pueda usar a sus siervos (ungidos o no), los use como el lo desee (Prov 4:18, Rev (Apoc.) 2:1, 14:4). Ojo, la intención no es debatir, solo que me parece innecesario hacer resaltar estos hechos.",es,0
78,"Kişisel olarak size karşı bir uyarı değildi. Geçmiş e bakarsanız bir önceki eklemede bulunan ve tabiri caiz ise  Türkçe mi Kürtçe mi daha zengin  tartışmasına göndermede bulunmaktaydım, bu tür bir tartışmanın Vikipedi bir ansiklopedi olduğu için burada yapılamayacağını belirtmek durumundaydım. Burada dilleri ısrarla karşılaştırmak zorunda da değiliz.   Her dil güzeldir   ile kastım, kişilerin belki şahsi, belki politik nedenlerle sevmedikleri bir dili sevmediklerini gösterme yerinin burası olmadığı, her dilin kendi yapısı içinde bazıları tarafından benimsenebileceği, bazıları tarafından benimsenmeyeceği kısacası kişilere güzel veya çirkin gelebileceği idi. Fakat biz burada her şeyi sıfır noktasından ele alıp, tamamen tarafsız bilgiler oluşturmalıyız ve kendimiz sevmiyorask dahi kişilerin sevebileceğini, benimseyebileceğini düşünerek saldırgan tavırlardan kaçınmalıyız.    Tekrarlamak gerekirse bu söylemlerim herhangi bir kişiye özel değildi, sadece sıklıkla ortaya atılan  Türkçe fakir bir dildir ama Kürtçe zengin  veya  Kürtçe dil bile değildir Türkçe çok zengin bir dildir  gibi taraflı ibare ve hususların yerinin burası olmadığını belirten genele yapılmış genel bir açıklamaydı. Teşekkürler, iyi çalışmalar...    - Noumenon ",tr,0
79,"Sí, la cagada es que dejarla solamente en  Categoría:Beatles  me dio no sé qué por ser muy general y pensé que era mejor en discografías, pero la cagada es que la categoría se llama  anexo:discografías  entonces bueno... no sé qué decirte la verdad Equi    →    Respondeme    →    ♪ & ",es,0
80,"Porque solo muestran cosas positivas de Catalunya??, ahora resulta que siempre presumieron de tirar del resto de España, etc etc, pero ahora estan empufados hasta las orejas, teniendo que pedir dinero prestado al ESTADO, DE TODOS LOS ESPAÑOLES, y por encima quieren poner ellos las condiciones.... Desde cuando el que pide pone condiciones?? Como que es dinero de los Catalanes esos 5700 millones que piden???.... Expliquen la catastrófica situacion catalana por favor... xq es una verguenza.",es,0
81,"Ci sguazzi come il topo nel formaggio, con questi poveri amministratori, stai attento che sei nel mirino, mi dispiacerebbe perdere un ottimo avvocato come te.....",it,0
82,"Creo que Don Sergio Livingstone mas que uno de los Arqueros de futbol mas destacados de la historia del deporte chileno es y ha sido un ejemplo para todos por su destacada incursion en el periodismo deportivo , sus atinadisimos comentarios cuando la cuestion era dificil,como en el caso de la guerra del pais hermano en las Malvinas y la infortunada participacion de algunos compatriotas nuestros en Argentina, en que se noto la inmensa calidad humana y la hombria de bien de nuestro querido  Sapito , lo hacen merecedor de nuestro respeto y cariño que dia a dia le demuestra la gente ligada al deporte y el equipo de periodistas que el formo en Television Nacional de Chile.No me extraña que cuando juega la Seleccion y no transmite TVN ni esta Don Sergio. muchos amigos mios optan por desconectar el audio y ver el partido en silencio para no escuchar los de-satinos de sus colegas, asi de Grande es nuestro  Sapo  para la mayoria de los chilenos. Ramon Ruiz . Osorno. Chile",es,0
83,VAFFANKULO COMUNISTA DIMMERDA DATTI FUOCO E CHE TU POSSA MORIRE AL PIU  PRESTO! IO TI AMMAZZO!E FICCATI QUELL AIRONE DIMMERDA NEL KULO!,it,1
84,"Al ver el título  Historia de Guatemala  imaginé encontrar más información sobre la Cultura Maya,pero mi sorpresa es que no, cuando nuestra historia prehispánica es una de las más ricas e interesantes del mundo. — El comentario anterior sin firmar es obra de . (21:51 26 abr 2009)",es,0
85,MAMANDO CIPOTONES NI ES NI SERÁ UN DISCO DE CHIVI JOSÉ CÓRDOBA ESTÁ A PUNTO DE PUBLICAR SU NUEVO DISCO: ESTADO NATURAL Y SE PUEDE VER UN ANTICIPO EN WWW.MYSPACE.COM/JOSECORDOBACHIVI,es,1
86,"Hola, ya he eliminado los supuestos elogios, los cuales eran expresados por la opinión pública. Por otra parte no era una amenaza, simplemente me decepciona su falta de objetividad al revisar los artículos, cuando sus perfiles de wikipedistas y las páginas de los artistas, están llenas de elogios personales. ¡Saludos! Completo firma del último en firmar, favor verificar (saludos Grillitus): ",es,0
87,"14/05/07 yo creo que si tiene el reconocimiento internacional, pero el nacional que es el que importa no lo tiene, por ser un espurio y pelele, ademas de que no gano la eleccion si no que fue impuesto y es un usurpador",es,0
88,"Sizin bana yaptığınız hukukî tehdide dair bir yanıtınız yok mu? Yukarıda bizzat alıntılarıyla somut olarak belirttim, buna yanıtınız nedir. Başkalarının durumunu öne çıkarmak bunu aklamaz. Özet: bu katkıları yaptığın için dikkatli ol. Ahmet Turhan (mesaj) ",tr,0
89,"Veo que eres una persona vastante meticulosa y eso me alegra, aunque creo que la perfección no existe, simpre es bueno estar cerca de ella. ¿No cres?",es,0
90,"Merhaba, ben Diyapazon. Oluşturduğun Berk URAL maddesini Vikipedi nin hızlı silme kriterlerinden  M6. Kayda değer olmayan kurgusal veya gerçek kişi, grup, kurum, ürün, eser veya internet içerikleri ile ilgili sayfalar silinebilir.  kriterine uyduğuna inandığımdan silinmesi için işaretledim. Hizmetliler maddeyi ve tartışma sayfasını inceledikten sonra karar verecekler. Eğer bir hata yaptığımı düşünüyorsan ya da herhangi bir sorun varsa üzerinden bana ulaşabilirsin. Teşekkürler.    Diyapazon    ",tr,0
91,anında o mesajı yok edip yok saymak yerine iki bilinmiyenli denklemi çözüp acaba bir Türkçe vikipedide neden bir adam çıkıpta aycanın hayırlı ramazanlar dileğine karşılık vermediğini düşünüp yorumlasan daha çok yakışmazmıydı sana?,tr,0
92,"Solicito que se retire la semiprotección del artículo y que en su defecto, el gestor de dicha acción de explicaciones acerca del porque de su proceder. ",es,0
93,"Selam Khutuck. Bir maddeye koruma ya da birisine bir engel verirken tarihi kendim belirlemek istediğimde yazarken bir sıkıntı oluyor. Zaten Türkçe kabul etmiyor İngilizce yazmak lazım o birinci sıkıntı. İkinci ise şöyle anlatayım.   15:00, 18 January 2012   tarihine bir koruma vereceğim. Karekterlerden birini giriyorum imleç en sağa gidiyor bir tane daha giriyorum yine en sağa. Her seferinde mouse ile en başa alıyorum. Bunu düzeltmek mümkün müdür?Reality ",tr,0
94,"Merhaba,Aşağıdaki resmin adil kullanım gerekçesinin değişmesi gerekiyor sanırım. İlk belirtilen maddede kullanılmıyor ama farklı bir maddeye eklenmiş şu anda. :Resim:Taraf Aktutun (2008-10-16).jpg için adil kullanım gerekçesi          :Resim:Taraf Aktutun (2008-10-16).jpg    resmini yüklediğiniz için teşekkürler. Yüklediğiniz resin adil kullanım politikasına uymak zorundadır ancak bu politikaya nasıl uyduğunu gösteren bir açıklama veya gerekçe bulunmamaktadır. Resim tanım sayfasına, kullanıldığı her madde için ayrı ayrı olacak şekilde bir    adil kullanım gerekçesi    yazmalısınız. Yüklediğiniz diğer resimleri kontrol etmek için bu bağlantıyı tıklayınız.    Gerekçesi eksik olan adil kullanım resimleri hızlı silme kriterleri gereğince bir hafta sonra silinirler.    Sorularınız için Vikipedi:Medya telif soruları sayfasını kullanabilirsiniz. Teşekkürler. İyivikiler...    homonihilis    //    ileti    ",tr,0
95,bu soru akademik bilgiye aykırıdır. kaynaklarımızda böyle bir bilgi yoktur. öss sadece bilgiyi ölçer. bilgi öğretmez . akademik hatalı bir soru,tr,0
96,"Selamlar. Tartışma yapılmadan taşıma yapıldı. Görüşüm -ana madde adına uyum dışında- aynen devam ediyor. Sağlam kaynaklar gerekli. Bu arada bu ayki NTVTarih te Vahşi Batı konusu işlenmişti. Dergi bende var. Okuyup, oradaki kullanıma bakacağım birazdan.RapsarEfendim? ",tr,0
97,"Merhabalar, şikayet sayfasına yaptığınız eklemeler dışında başka hiçbir katkınızı göremedim. Sürekli aynı konu üzerinde, verilen kararlara itiraz ederek, başka başka yorumlar beklemek, Vikipedi nin işleyişini aksatmaya yönelik davranışlar olarak adlandırılır ve uygun olmayan hareketler kapsamındadır. Bilginize. M.M. ",tr,0
98,"Vaya estupidez mira el latin y veras que los 2 tienen algo de razón pero en el gentilicio son los castellanos los que les dan nombre a lo que es el catalán también Que programa usaste para hacer los escudos de Canarias, hala un saludo.",es,1
99,"Fatto, però ti avverto che solitamente si cancellano le rose con meno di 5 link blu.    Triple 8      (scrivimi qui)   ",it,0
100," 45x45px|left Lütfen uyarıları dikkate alınız. Vikipedi işleyişini aksatmanıza yönelik davranışlarınız için size yapılan uyarıları önemsememeniz, vandalizm olarak değerlendirilebilir ve    engellenebilirsiniz   .    Cnk  ALTDS    ",tr,0
101,"60px|left    Merhaba   . Az önce katkı yaptığınız yerleşim yeri maddesine ilginiz için    teşekkürler   . Yerleşim yerlerine ait maddelere sıklıkla o yöreli kullanıcılar tarafından katkı yapılmaktadır. Ancak    çoğu zaman    düzenin devamını sağlayan ve ansiklopedik özelliklerin korunmasını sağlayan    bazı kurallar gözardı edilmektedir   . Eğer siz de katkı yapmaya devam edecekseniz lütfen    biçem kuralarına Vikipedi:Biçem el kitabı ndaki ve aşağıdaki 8 kurala uyunuz.    Ekstra yardım gerektiğinde Vikipedi:Yardım sayfasına bakabilirsiniz. Örnek almak isterseniz ilçe olarak    Ayvalık, Balıkesir    ve köy olarak    Kumçelteği, Çorum    maddesi size yol gösterecektir. Ansiklopedik dil kullanınız. Buna örnek olarak    Köyüm    ya da    Köyümüz    ifadesi yerine    Köy    ifadesi kullanılması gerektiği verilebilir. Altyapı ile ilgili    şikayetlerinizi burada dile getirmeyiniz   . Ancak    mevcut durumu ifade ediniz   . Yerel yöneticileri    öven    veya    yeren    ifadeler kullanmayınız. Muhtar veya belediye başkanlarının isim ve soyisimlerinin    sadece ilk harfini    büyük harfle yazınız. Mevcut standart alt başlıkları    bozmamaya    özen gösteriniz.    Tüm cümleyi büyük harfle yazmayınız   . Büyük harfleri sadece genel Türkçe kullanım kuralları dahilinde kullanınız. Maddeye başka kaynaklardan birebir    kopyalanan bilgileri yapıştırmayınız   .    Kendi isminizi    veya yöreli olan ancak ansiklopedik olmayan    şahısların özel isimlerini maddeye eklemeyiniz   . Çapasapı ",tr,0
102,"Juego nunca existió Habblet , está fuera de sitio, no de propiedad de Sulake, Saludos. ",es,0
103,Böyle siyonist kökenli lanet bir kurumun İslâm efendisini karalama çabasına şaşırmadım ama nefretle kınıyorum! Yine de belki aklınızı başınıza devşirirsiniz diye  ergenlikten önce 0 yaşında sayılıyor  zırvalarından sonra size ciddi ve bilimsel kanıtlara dayanarak kaleme alınmış uzunca bir derlemeyi sunayım: http://www.sorularlaislamiyet.com/article/2392/hz-ayse-ra-validemiz-peygamberimiz-asv-ile-evlendiginde-kac-yasindaydi.html Bu linkteki yazıyı başından sonuna iyice inceleyin. Sonra da şu saçmalığa bir son verin! İnançsızsınız diye saygısızlık yapmak haddiniz değil!!! 212.175.150.119 Kadir,tr,1
104,Me gustaría saber si aquí hay algún moderador que sea neutral y aséptico a las mentiras y mediocridades de los ya conocidos. Saludos. Nigredo98,es,0
105,"Gli Osservatori del Politecnico di Milano mappano dei fenomeni che riguardano la vita di ognuno di noi e che attengo al digitale... L idea sarebbe quella di inserire i dati essenziali (fonte Istituzionale e non commerciale) relativo a fenomeni come il commercio elettrico, la diffusione delle app in Italia e nel mondo, le tecnologie in ambito sanitario ... e altri 30 temi di questo genere ... Non vedo l aspetto autopromozionale. Mi può aiutare a capire meglio? Se vuole le invio qui, prima di farlo, i testi che volevo pubblicare a partire da domani ... ma, mi creda, ho letto attentamente tutti i link che mi suggerisce di rileggere e la fonte è una Università italiana che dal 1998 mappa il digitale nel nostro Paese .. Non capisco. Nessuna autopromozione ...ma se sbaglio, mi faccia capire dove. un saluto e grazie dell aiuto marisandra",it,0
106,"Bueno me parece que cuando realmente tenemos la aptitud adecuada es todo mas facil. Por mi parte estoy totalmente deacuerdo con las nuevas propuestas de mejora en el de los Niño y la propuesta para el de los Pinzon. Txo ya se que lo debo poner alli pero como lo hemos comentado aqui, tambien quiero manifestar aqui mi consenso. Me ha gustado mucho que el amigo M.A. haya administrado su experiencia y superioridad de amistades, con generosidad, y creo que con sinceridad ha aceptado tender la mano para desbloquear las disputas. Lo agradezco y lo tengo en cuenta. Por mi parte el articulo de los Hermanos Niño y Pinzon es  (es broma), estan con las últimas aportaciones muy bien. Ahora podemos pasar a desbloquear el de la Niña posiblemente dialogando los dos. Así que gracias Txo por el tiempo perdido. Saludos ",es,0
107,Sözde Türklerin şu an ki yaşadığı bölge. Orta Asyadan gelmiş bir izlenim veriyor mu? Ne dersiniz? thumb|Türklerin yaşadığı bölge Hiç Orta Asyadan gelinmişe benzemiyor. Orta Asyadan gelenlerin çok az olduğu buradan çok belli oluyor,tr,0
